VehicleCount,Density,Stopped,WrongParked,EstSpeed,Lanes,RoadWidth,HasMedian,IsDivided,CarRatio,BikeRatio,BusRatio,TruckRatio,VehicleMix,Pedestrians,NMVCount,Signals,PeakHour,TimeOfDayCode,WeatherImpact,WeatherCode,CityTypeCode,RoadTypeCode,RoadTypeName,LaneDisciplineCode,PolicySens_OneWay,PolicySens_NoParking,PolicySens_PeakRestr,CongestionScore
53.1,18.2,35.3,17.8,4.4,3,10.5,0.0,0.0,0.376,0.391,0.077,0.155,0.624,33.5,21.4,1,1.0,2,0.5,1,0,5,market_street,0.119,0.62,0.908,0.471,100.0
62.4,20.27,32.8,14.2,7.6,3,10.5,0.0,0.0,0.286,0.396,0.085,0.233,0.714,25.3,24.1,2,1.0,3,0.0,0,0,5,market_street,0.24,0.632,0.936,0.5,100.0
23.5,8.23,13.5,7.3,5.1,3,10.5,0.0,0.0,0.388,0.369,0.095,0.148,0.612,43.6,9.1,1,1.0,2,0.0,0,4,5,market_street,0.25,0.651,1.0,0.444,100.0
32.8,33.05,16.7,4.5,11.9,1,3.5,0.0,0.0,0.419,0.256,0.086,0.239,0.581,47.9,8.5,1,1.0,2,0.0,0,1,5,market_street,0.0,0.581,0.975,0.501,100.0
8.6,8.9,1.2,1.8,6.1,1,3.5,0.0,0.0,0.485,0.253,0.14,0.122,0.515,34.5,2.3,1,0.2,1,0.0,0,3,5,market_street,0.127,0.641,0.968,0.468,71.9
23.2,11.37,6.0,2.6,7.7,2,7.0,0.0,0.0,0.401,0.255,0.119,0.224,0.599,22.7,5.8,2,1.0,2,0.0,0,2,5,market_street,0.107,0.563,0.906,0.494,97.61
40.8,12.64,10.2,3.8,9.6,3,10.5,0.0,0.0,0.256,0.375,0.13,0.239,0.744,28.7,14.2,2,1.0,2,0.0,0,4,5,market_street,0.005,0.525,0.876,0.557,100.0
19.5,20.04,5.0,6.4,8.5,1,3.5,0.0,0.0,0.333,0.342,0.142,0.183,0.667,71.0,6.8,0,1.0,2,0.0,0,0,5,market_street,0.174,0.551,0.932,0.552,100.0
26.0,12.13,8.9,8.1,13.3,2,7.0,0.0,0.0,0.459,0.285,0.089,0.167,0.541,21.8,6.9,1,1.0,2,0.0,0,4,5,market_street,0.193,0.645,0.926,0.522,100.0
28.2,13.65,5.9,8.5,7.6,2,7.0,0.0,0.0,0.334,0.358,0.077,0.231,0.666,26.7,9.8,2,0.2,1,0.0,0,1,5,market_street,0.087,0.757,0.934,0.404,100.0
6.6,3.16,1.4,3.4,9.8,2,7.0,0.0,0.0,0.441,0.225,0.067,0.268,0.559,36.9,1.4,2,0.2,1,1.0,2,4,5,market_street,0.015,0.519,0.897,0.544,100.0
28.8,13.23,6.5,3.6,21.4,2,7.0,0.0,0.0,0.407,0.391,0.081,0.121,0.593,57.1,10.4,0,0.2,1,0.0,0,0,5,market_street,0.242,0.616,0.914,0.361,100.0
20.5,6.59,4.9,2.5,13.8,3,10.5,0.0,0.0,0.362,0.349,0.072,0.217,0.638,67.1,6.9,2,0.2,1,0.0,0,0,5,market_street,0.141,0.643,0.939,0.496,81.0
32.2,30.92,24.8,12.1,3.5,1,3.5,0.0,0.0,0.427,0.264,0.14,0.169,0.573,22.1,8.1,0,1.0,3,1.0,2,3,5,market_street,0.147,0.614,0.992,0.552,100.0
29.4,9.35,8.3,4.1,8.5,3,10.5,0.0,0.0,0.322,0.343,0.095,0.241,0.678,31.6,9.6,0,1.0,2,0.0,0,2,5,market_street,0.29,0.653,0.841,0.558,91.37
4.6,2.36,1.5,2.4,7.4,2,7.0,0.0,0.0,0.339,0.393,0.109,0.159,0.661,37.2,1.9,2,0.0,0,1.0,2,1,5,market_street,0.263,0.602,0.984,0.513,100.0
25.0,12.28,6.3,5.4,6.1,2,7.0,0.0,0.0,0.362,0.33,0.142,0.166,0.638,31.2,8.1,1,0.2,1,0.5,1,0,5,market_street,0.116,0.572,0.84,0.57,100.0
22.4,10.89,5.2,7.2,16.7,2,7.0,0.0,0.0,0.371,0.341,0.15,0.139,0.629,27.8,7.4,0,0.2,1,0.0,0,3,5,market_street,0.058,0.689,0.981,0.498,94.65
37.2,12.82,28.9,11.3,7.3,3,10.5,0.0,0.0,0.329,0.362,0.065,0.244,0.671,22.8,13.9,2,1.0,2,0.5,1,0,5,market_street,0.0,0.484,0.927,0.44,100.0
7.5,3.62,0.9,1.7,6.0,2,7.0,0.0,0.0,0.395,0.408,0.066,0.132,0.605,38.1,3.0,2,0.2,1,0.0,0,3,5,market_street,0.017,0.626,0.991,0.392,67.28
6.6,3.22,1.4,2.1,8.6,2,7.0,0.0,0.0,0.298,0.393,0.107,0.202,0.702,29.0,2.5,1,0.2,1,0.0,0,4,5,market_street,0.183,0.538,0.917,0.504,59.55
12.1,12.78,5.7,2.5,3.4,1,3.5,0.0,0.0,0.343,0.304,0.131,0.223,0.657,24.2,3.9,0,1.0,2,1.0,2,2,5,market_street,0.153,0.511,0.934,0.476,100.0
14.8,4.74,4.1,2.2,14.3,3,10.5,0.0,0.0,0.352,0.332,0.15,0.165,0.648,18.6,4.7,0,0.2,1,0.5,1,4,5,market_street,0.085,0.591,0.981,0.505,80.45
20.9,6.79,5.8,6.6,20.3,3,10.5,0.0,0.0,0.441,0.202,0.12,0.237,0.559,28.2,4.1,2,0.2,1,0.0,0,3,5,market_street,0.119,0.603,0.926,0.498,83.35
22.6,10.71,5.9,6.0,13.2,2,7.0,0.0,0.0,0.44,0.316,0.109,0.135,0.56,32.2,6.8,0,1.0,2,0.0,0,1,5,market_street,0.154,0.566,0.952,0.464,93.77
3.0,3.24,0.5,0.9,14.4,1,3.5,0.0,0.0,0.359,0.335,0.118,0.187,0.641,25.1,1.1,0,0.0,0,0.0,0,2,5,market_street,0.1,0.599,1.0,0.457,49.44
7.0,3.38,0.9,1.4,15.7,2,7.0,0.0,0.0,0.368,0.272,0.073,0.286,0.632,21.9,1.8,2,0.0,0,0.5,1,4,5,market_street,0.119,0.494,0.952,0.437,72.67
51.3,49.56,24.6,8.8,10.6,1,3.5,0.0,0.0,0.385,0.309,0.099,0.207,0.615,35.8,15.3,1,1.0,2,0.0,0,4,5,market_street,0.108,0.637,0.899,0.433,100.0
53.3,26.2,22.3,16.9,4.0,2,7.0,0.0,0.0,0.304,0.378,0.075,0.243,0.696,13.0,19.8,0,1.0,3,0.0,0,4,5,market_street,0.0,0.538,0.97,0.455,100.0
20.9,7.02,9.2,5.8,13.6,3,10.5,0.0,0.0,0.372,0.292,0.131,0.205,0.628,37.0,6.2,2,1.0,2,0.0,0,0,5,market_street,0.143,0.622,0.922,0.471,99.98
43.2,21.76,10.1,4.7,9.3,2,7.0,0.0,0.0,0.504,0.238,0.099,0.159,0.496,20.4,10.4,0,1.0,2,0.0,0,1,5,market_street,0.186,0.639,0.975,0.488,100.0
7.9,7.82,2.4,1.7,14.6,1,3.5,0.0,0.0,0.389,0.333,0.119,0.158,0.611,47.6,2.6,2,0.2,1,0.5,1,0,5,market_street,0.194,0.628,1.0,0.521,99.71
17.3,17.68,5.6,2.4,10.2,1,3.5,0.0,0.0,0.345,0.312,0.147,0.197,0.655,73.0,5.5,2,1.0,2,0.0,0,0,5,market_street,0.222,0.497,0.945,0.509,100.0
13.1,6.73,6.5,4.5,5.2,2,7.0,0.0,0.0,0.42,0.274,0.094,0.212,0.58,30.2,3.7,0,1.0,2,0.5,1,3,5,market_street,0.025,0.591,1.0,0.518,100.0
33.7,16.62,9.7,13.3,8.0,2,7.0,0.0,0.0,0.353,0.338,0.128,0.18,0.647,31.2,11.2,2,1.0,2,0.5,1,0,5,market_street,0.147,0.619,0.941,0.49,100.0
10.1,4.78,3.5,2.9,7.5,2,7.0,0.0,0.0,0.328,0.345,0.133,0.194,0.672,30.6,3.3,2,1.0,2,0.5,1,2,5,market_street,0.108,0.582,0.995,0.436,100.0
4.8,2.34,0.8,1.2,12.4,2,7.0,0.0,0.0,0.406,0.339,0.049,0.206,0.594,25.9,1.6,0,0.0,0,0.0,0,4,5,market_street,0.001,0.643,0.904,0.485,51.69
31.5,15.7,10.8,10.4,9.9,2,7.0,0.0,0.0,0.475,0.28,0.071,0.174,0.525,62.0,8.8,2,1.0,2,0.5,1,0,5,market_street,0.0,0.606,0.893,0.491,100.0
48.9,16.32,17.2,9.8,3.7,3,10.5,0.0,0.0,0.294,0.357,0.128,0.221,0.706,20.1,17.5,1,1.0,2,0.0,0,4,5,market_street,0.152,0.704,0.945,0.554,100.0
22.2,21.72,4.4,5.5,8.3,1,3.5,0.0,0.0,0.413,0.228,0.12,0.239,0.587,40.1,5.0,2,0.2,1,0.0,0,3,5,market_street,0.13,0.599,0.875,0.503,100.0
50.0,49.61,21.9,10.5,13.0,1,3.5,0.0,0.0,0.309,0.296,0.179,0.216,0.691,27.1,14.7,2,1.0,2,0.0,0,4,5,market_street,0.198,0.595,0.88,0.463,100.0
8.4,2.62,0.7,1.9,22.1,3,10.5,0.0,0.0,0.381,0.297,0.134,0.188,0.619,24.6,2.3,2,0.0,0,0.0,0,0,5,market_street,0.148,0.651,1.0,0.538,48.4
8.3,2.72,2.5,1.9,10.4,3,10.5,0.0,0.0,0.36,0.248,0.15,0.243,0.64,29.1,2.0,2,1.0,2,0.5,1,2,5,market_street,0.0,0.583,1.0,0.48,82.43
4.9,1.52,1.5,1.0,15.0,3,10.5,0.0,0.0,0.337,0.349,0.128,0.186,0.663,27.3,1.6,0,0.0,0,0.5,1,0,5,market_street,0.201,0.523,0.945,0.507,55.24
15.9,16.27,6.1,2.3,6.0,1,3.5,0.0,0.0,0.285,0.329,0.142,0.244,0.715,24.4,5.4,1,1.0,2,0.0,0,1,5,market_street,0.133,0.657,0.915,0.494,97.91
2.2,2.15,0.4,0.4,12.7,1,3.5,0.0,0.0,0.454,0.204,0.098,0.244,0.546,22.5,0.4,0,0.0,0,0.0,0,2,5,market_street,0.061,0.633,0.863,0.43,45.48
15.9,15.73,5.8,5.5,3.9,1,3.5,0.0,0.0,0.469,0.292,0.082,0.157,0.531,30.6,4.6,1,1.0,3,0.5,1,3,5,market_street,0.101,0.584,0.951,0.497,100.0
40.6,38.81,21.8,4.0,7.7,1,3.5,0.0,0.0,0.385,0.297,0.151,0.167,0.615,37.2,11.5,2,1.0,2,0.0,0,3,5,market_street,0.235,0.585,0.929,0.512,100.0
9.3,4.6,2.0,0.9,8.0,2,7.0,0.0,0.0,0.416,0.325,0.053,0.205,0.584,31.3,3.0,2,0.2,1,0.0,0,3,5,market_street,0.167,0.579,0.877,0.518,65.76
24.6,8.4,16.3,11.6,3.0,3,10.5,0.0,0.0,0.35,0.355,0.147,0.148,0.65,15.3,9.0,2,1.0,2,0.5,1,3,5,market_street,0.178,0.549,0.921,0.427,100.0
12.1,6.13,1.5,3.6,9.2,2,7.0,0.0,0.0,0.342,0.355,0.077,0.227,0.658,17.3,4.3,2,0.2,1,0.0,0,4,5,market_street,0.158,0.499,1.0,0.526,68.25
45.6,42.31,30.5,5.1,9.3,1,3.5,0.0,0.0,0.35,0.342,0.123,0.184,0.65,13.5,14.5,2,1.0,3,0.0,0,3,5,market_street,0.074,0.555,0.926,0.518,100.0
22.7,22.81,13.1,2.6,7.5,1,3.5,0.0,0.0,0.41,0.339,0.105,0.146,0.59,28.5,7.7,1,1.0,2,0.0,0,2,5,market_street,0.127,0.597,0.927,0.462,100.0
13.2,12.83,2.8,1.5,12.3,1,3.5,0.0,0.0,0.364,0.262,0.148,0.226,0.636,26.8,3.4,0,1.0,2,0.0,0,1,5,market_street,0.0,0.544,0.961,0.574,77.53
23.9,12.21,6.3,2.6,12.5,2,7.0,0.0,0.0,0.347,0.379,0.106,0.168,0.653,45.2,9.3,1,0.2,1,0.0,0,4,5,market_street,0.111,0.555,0.978,0.535,100.0
6.8,3.49,1.8,1.5,21.7,2,7.0,0.0,0.0,0.369,0.333,0.133,0.165,0.631,17.6,2.3,2,0.2,1,0.0,0,4,5,market_street,0.25,0.68,0.958,0.508,53.78
14.9,7.4,2.5,3.3,19.0,2,7.0,0.0,0.0,0.35,0.366,0.129,0.154,0.65,34.7,5.4,1,0.2,1,0.0,0,2,5,market_street,0.045,0.606,0.909,0.526,75.98
5.2,2.55,0.6,1.3,13.4,2,7.0,0.0,0.0,0.439,0.323,0.082,0.157,0.561,51.5,1.6,1,0.0,0,0.0,0,1,5,market_street,0.137,0.609,0.967,0.505,62.27
10.6,3.56,4.4,2.5,4.3,3,10.5,0.0,0.0,0.464,0.293,0.077,0.166,0.536,44.2,3.1,0,0.2,1,0.5,1,1,5,market_street,0.073,0.557,0.932,0.487,85.01
20.5,10.14,3.5,4.7,22.6,2,7.0,0.0,0.0,0.385,0.379,0.102,0.134,0.615,19.6,7.7,0,0.2,1,0.0,0,3,5,market_street,0.062,0.57,0.956,0.531,79.03
18.8,18.96,10.8,3.5,3.8,1,3.5,0.0,0.0,0.402,0.374,0.098,0.126,0.598,34.1,7.1,0,1.0,2,0.0,0,4,5,market_street,0.124,0.608,0.873,0.577,100.0
11.5,3.8,2.4,4.0,11.5,3,10.5,0.0,0.0,0.35,0.413,0.125,0.111,0.65,33.4,4.7,2,0.2,1,0.0,0,2,5,market_street,0.136,0.662,0.904,0.432,65.76
5.6,5.51,1.8,1.7,9.9,1,3.5,0.0,0.0,0.4,0.304,0.114,0.182,0.6,64.1,1.7,0,0.0,0,0.5,1,0,5,market_street,0.274,0.574,0.855,0.535,96.6
38.9,13.08,36.8,13.0,4.2,3,10.5,0.0,0.0,0.383,0.353,0.095,0.169,0.617,18.9,13.9,2,1.0,3,0.5,1,1,5,market_street,0.219,0.623,0.889,0.493,100.0
23.7,22.88,9.4,6.1,9.0,1,3.5,0.0,0.0,0.436,0.255,0.12,0.189,0.564,24.4,5.8,1,1.0,2,0.0,0,4,5,market_street,0.201,0.602,0.886,0.476,100.0
24.8,8.18,5.8,8.1,10.0,3,10.5,0.0,0.0,0.448,0.282,0.106,0.164,0.552,17.7,6.9,1,0.2,1,0.0,0,4,5,market_street,0.196,0.57,1.0,0.512,91.07
25.4,8.41,6.3,7.3,13.8,3,10.5,0.0,0.0,0.424,0.314,0.079,0.183,0.576,26.3,7.9,2,1.0,2,0.0,0,2,5,market_street,0.02,0.605,0.912,0.435,99.39
40.7,13.75,24.0,18.3,7.6,3,10.5,0.0,0.0,0.442,0.316,0.08,0.162,0.558,62.7,13.0,1,1.0,3,0.5,1,0,5,market_street,0.162,0.553,0.894,0.532,100.0
3.9,3.94,0.9,0.7,7.2,1,3.5,0.0,0.0,0.38,0.304,0.133,0.182,0.62,34.0,1.2,1,0.0,0,1.0,2,4,5,market_street,0.0,0.639,0.994,0.497,97.89
3.0,1.52,0.6,0.9,16.6,2,7.0,0.0,0.0,0.372,0.378,0.095,0.154,0.628,39.2,1.1,0,0.0,0,0.0,0,3,5,market_street,0.05,0.538,0.917,0.498,51.45
27.1,26.63,15.4,4.6,9.6,1,3.5,0.0,0.0,0.279,0.379,0.099,0.243,0.721,19.2,10.1,0,1.0,2,0.0,0,2,5,market_street,0.0,0.537,0.867,0.573,100.0
8.1,2.59,2.0,2.0,14.0,3,10.5,0.0,0.0,0.331,0.335,0.141,0.192,0.669,39.3,2.6,1,0.2,1,0.0,0,4,5,market_street,0.254,0.649,0.957,0.532,53.77
28.4,9.48,14.0,8.6,10.2,3,10.5,0.0,0.0,0.264,0.416,0.133,0.187,0.736,34.1,11.8,2,1.0,2,0.0,0,2,5,market_street,0.187,0.536,0.973,0.517,100.0
18.7,19.18,10.9,9.5,4.6,1,3.5,0.0,0.0,0.34,0.319,0.147,0.194,0.66,49.5,6.1,1,0.2,1,1.0,2,0,5,market_street,0.221,0.435,0.87,0.569,100.0
3.1,1.6,0.6,0.7,4.4,2,7.0,0.0,0.0,0.451,0.317,0.061,0.171,0.549,25.9,1.0,0,0.2,1,0.5,1,2,5,market_street,0.218,0.559,0.961,0.392,63.57
9.2,2.91,2.9,2.1,19.2,3,10.5,0.0,0.0,0.399,0.311,0.152,0.138,0.601,46.4,2.7,1,0.2,1,0.0,0,0,5,market_street,0.108,0.675,0.911,0.565,56.93
30.1,29.19,29.1,7.0,4.3,1,3.5,0.0,0.0,0.282,0.279,0.163,0.276,0.718,24.5,8.1,1,1.0,3,0.5,1,2,5,market_street,0.275,0.627,0.973,0.469,100.0
3.4,1.12,1.1,0.5,7.6,3,10.5,0.0,0.0,0.337,0.367,0.069,0.227,0.663,24.3,1.2,2,0.0,0,0.5,1,2,5,market_street,0.213,0.653,0.916,0.535,59.58
5.0,4.95,0.6,1.8,11.1,1,3.5,0.0,0.0,0.354,0.403,0.076,0.167,0.646,19.3,2.0,1,0.0,0,0.5,1,3,5,market_street,0.002,0.657,0.907,0.556,73.35
3.5,3.64,0.6,1.5,7.3,1,3.5,0.0,0.0,0.369,0.272,0.157,0.202,0.631,34.9,1.0,1,0.0,0,0.5,1,4,5,market_street,0.037,0.608,0.925,0.374,77.48
19.6,9.7,10.8,6.4,9.1,2,7.0,0.0,0.0,0.384,0.341,0.111,0.165,0.616,30.3,6.6,0,0.2,1,1.0,2,0,5,market_street,0.184,0.619,0.897,0.518,100.0
28.6,13.42,5.7,9.1,14.1,2,7.0,0.0,0.0,0.306,0.373,0.102,0.22,0.694,29.7,10.0,2,0.2,1,0.0,0,0,5,market_street,0.114,0.604,1.0,0.538,100.0
40.2,21.23,41.3,9.0,3.0,2,7.0,0.0,0.0,0.376,0.314,0.103,0.207,0.624,54.2,13.3,1,1.0,3,0.5,1,0,5,market_street,0.119,0.597,0.953,0.524,100.0
23.6,23.71,4.8,4.3,12.6,1,3.5,0.0,0.0,0.38,0.373,0.057,0.189,0.62,46.5,8.9,2,0.2,1,0.0,0,1,5,market_street,0.136,0.62,0.879,0.457,100.0
16.4,5.04,2.7,3.7,13.7,3,10.5,0.0,0.0,0.441,0.361,0.086,0.112,0.559,35.5,5.5,2,0.2,1,0.5,1,1,5,market_street,0.133,0.562,0.948,0.509,89.21
17.9,9.17,6.2,8.0,5.4,2,7.0,0.0,0.0,0.344,0.376,0.109,0.171,0.656,31.2,6.9,2,1.0,2,0.5,1,4,5,market_street,0.176,0.624,0.908,0.405,100.0
9.8,3.26,1.7,1.1,19.5,3,10.5,0.0,0.0,0.32,0.295,0.141,0.245,0.68,36.5,2.9,0,0.2,1,0.0,0,1,5,market_street,0.122,0.563,0.924,0.488,49.58
8.3,2.79,4.1,2.2,4.4,3,10.5,0.0,0.0,0.461,0.282,0.105,0.152,0.539,18.8,2.4,1,1.0,2,1.0,2,4,5,market_street,0.233,0.554,0.908,0.526,98.95
22.7,11.27,13.5,3.5,13.3,2,7.0,0.0,0.0,0.393,0.285,0.125,0.196,0.607,57.2,6.4,0,1.0,2,0.0,0,0,5,market_street,0.101,0.472,0.877,0.5,100.0
52.5,52.36,22.7,6.4,7.1,1,3.5,0.0,0.0,0.31,0.355,0.128,0.207,0.69,16.8,18.6,1,1.0,2,0.0,0,4,5,market_street,0.119,0.587,0.906,0.427,100.0
3.0,1.62,0.6,0.6,5.6,2,7.0,0.0,0.0,0.432,0.245,0.136,0.187,0.568,17.9,0.8,0,0.0,0,0.5,1,3,5,market_street,0.079,0.547,0.954,0.469,60.32
10.6,3.5,2.8,1.4,6.8,3,10.5,0.0,0.0,0.444,0.293,0.067,0.196,0.556,40.5,3.1,1,0.2,1,0.0,0,1,5,market_street,0.103,0.559,0.874,0.415,60.15
13.0,6.99,4.8,4.4,5.2,2,7.0,0.0,0.0,0.377,0.388,0.119,0.116,0.623,18.0,5.4,1,0.2,1,0.5,1,2,5,market_street,0.051,0.61,0.919,0.481,100.0
3.3,3.15,1.3,0.6,12.8,1,3.5,0.0,0.0,0.283,0.38,0.077,0.26,0.717,15.0,1.2,1,0.0,0,1.0,2,2,5,market_street,0.111,0.59,0.941,0.562,78.91
21.0,6.81,12.6,2.6,9.4,3,10.5,0.0,0.0,0.369,0.279,0.146,0.206,0.631,67.5,5.7,1,1.0,2,0.0,0,0,5,market_street,0.182,0.592,0.841,0.485,100.0
22.6,11.43,7.5,8.7,11.6,2,7.0,0.0,0.0,0.319,0.404,0.109,0.168,0.681,36.5,9.2,0,1.0,2,0.0,0,0,5,market_street,0.231,0.488,0.992,0.489,100.0
6.6,3.18,1.7,2.7,18.7,2,7.0,0.0,0.0,0.482,0.304,0.07,0.144,0.518,34.1,1.9,1,0.0,0,0.5,1,0,5,market_street,0.173,0.607,0.978,0.499,79.79
25.2,12.17,12.0,6.8,8.9,2,7.0,0.0,0.0,0.367,0.376,0.102,0.155,0.633,63.2,9.2,2,1.0,2,0.0,0,0,5,market_street,0.128,0.531,0.889,0.396,100.0
48.0,45.92,19.0,10.2,7.5,1,3.5,0.0,0.0,0.308,0.423,0.084,0.185,0.692,27.5,19.4,0,1.0,3,0.0,0,3,5,market_street,0.184,0.52,0.972,0.502,100.0
28.1,26.97,20.3,6.7,2.8,1,3.5,0.0,0.0,0.402,0.325,0.11,0.163,0.598,14.3,8.8,1,1.0,3,0.0,0,3,5,market_street,0.112,0.703,0.974,0.458,100.0
31.8,31.28,11.7,6.3,6.7,1,3.5,0.0,0.0,0.339,0.295,0.106,0.259,0.661,39.4,9.2,2,1.0,2,0.0,0,1,5,market_street,0.08,0.62,1.0,0.439,100.0
34.9,34.38,12.8,9.9,7.9,1,3.5,0.0,0.0,0.421,0.356,0.079,0.144,0.579,24.3,12.3,2,1.0,2,0.0,0,1,5,market_street,0.0,0.544,0.947,0.417,100.0
15.6,5.02,3.5,4.8,13.9,3,10.5,0.0,0.0,0.27,0.389,0.104,0.238,0.73,42.4,5.9,0,0.2,1,0.5,1,1,5,market_street,0.082,0.621,0.826,0.51,90.22
23.5,23.72,6.2,6.3,19.8,1,3.5,0.0,0.0,0.412,0.275,0.137,0.175,0.588,25.5,6.5,2,0.2,1,0.0,0,4,5,market_street,0.239,0.589,0.985,0.575,100.0
35.6,11.41,17.7,9.8,6.4,3,10.5,0.0,0.0,0.36,0.392,0.12,0.128,0.64,14.2,13.4,0,1.0,2,1.0,2,4,5,market_street,0.149,0.593,0.937,0.484,100.0
44.2,22.42,19.7,6.3,4.9,2,7.0,0.0,0.0,0.404,0.375,0.061,0.161,0.596,40.8,16.8,0,1.0,2,0.0,0,1,5,market_street,0.064,0.582,0.984,0.584,100.0
2.5,0.84,0.5,0.3,24.4,3,10.5,0.0,0.0,0.476,0.286,0.098,0.14,0.524,18.8,0.7,0,0.0,0,0.0,0,3,5,market_street,0.189,0.524,0.969,0.419,32.96
1.5,1.46,0.2,0.4,13.8,1,3.5,0.0,0.0,0.323,0.387,0.152,0.138,0.677,32.7,0.6,1,0.0,0,0.0,0,2,5,market_street,0.211,0.639,0.995,0.527,48.43
26.6,12.65,6.5,4.6,21.7,2,7.0,0.0,0.0,0.352,0.335,0.092,0.221,0.648,16.9,8.5,2,0.2,1,0.0,0,1,5,market_street,0.007,0.691,1.0,0.503,96.65
5.4,2.7,1.7,1.5,10.1,2,7.0,0.0,0.0,0.344,0.419,0.078,0.159,0.656,17.5,2.3,2,0.0,0,0.5,1,4,5,market_street,0.237,0.475,0.976,0.569,71.69
2.8,1.39,0.4,0.7,15.1,2,7.0,0.0,0.0,0.367,0.323,0.127,0.182,0.633,15.7,0.9,1,0.0,0,0.0,0,3,5,market_street,0.125,0.548,1.0,0.463,43.47
10.4,3.54,1.1,1.8,25.8,3,10.5,0.0,1.0,0.465,0.144,0.316,0.075,0.535,8.1,1.5,4,0.2,1,0.5,1,2,6,bus_corridor,0.383,0.537,0.835,0.704,66.38
11.9,2.93,2.5,1.5,12.0,4,14.0,0.0,0.0,0.358,0.193,0.407,0.042,0.642,9.2,2.3,4,0.2,1,0.5,1,4,6,bus_corridor,0.382,0.465,0.95,0.731,76.03
30.8,7.76,2.8,2.4,19.5,4,14.0,0.0,0.0,0.389,0.191,0.338,0.081,0.611,21.3,5.9,3,0.2,1,0.0,0,1,6,bus_corridor,0.303,0.483,0.929,0.716,75.85
33.5,17.22,11.4,2.0,10.6,2,7.0,0.0,0.0,0.43,0.145,0.373,0.052,0.57,19.2,5.0,3,1.0,2,0.0,0,4,6,bus_corridor,0.137,0.478,0.917,0.707,100.0
79.1,25.88,28.0,6.3,8.7,3,10.5,0.0,0.0,0.457,0.216,0.287,0.041,0.543,33.8,16.7,3,1.0,2,0.0,0,0,6,bus_corridor,0.316,0.453,0.923,0.812,100.0
16.0,5.42,8.1,4.0,7.6,3,10.5,1.0,0.0,0.493,0.142,0.306,0.059,0.507,19.2,2.3,4,1.0,2,1.0,2,2,6,bus_corridor,0.217,0.553,0.956,0.722,100.0
32.5,10.39,6.5,1.9,16.4,3,10.5,0.0,1.0,0.354,0.159,0.398,0.088,0.646,20.2,5.0,1,1.0,2,0.0,0,1,6,bus_corridor,0.109,0.469,0.856,0.592,88.8
3.9,1.29,0.4,0.2,37.5,3,10.5,0.0,0.0,0.396,0.199,0.324,0.081,0.604,15.6,0.8,3,0.0,0,0.0,0,2,6,bus_corridor,0.209,0.368,0.87,0.732,35.98
4.6,2.27,0.6,0.5,28.6,2,7.0,0.0,0.0,0.485,0.122,0.306,0.086,0.515,10.6,0.6,4,0.0,0,0.0,0,2,6,bus_corridor,0.379,0.502,0.901,0.874,44.46
7.7,2.52,1.0,0.9,12.6,3,10.5,0.0,0.0,0.361,0.163,0.389,0.087,0.639,17.3,1.2,2,0.0,0,0.5,1,0,6,bus_corridor,0.378,0.485,0.927,0.718,60.78
15.6,5.24,1.6,1.5,31.5,3,10.5,0.0,0.0,0.446,0.159,0.344,0.051,0.554,17.5,2.5,1,0.2,1,0.0,0,1,6,bus_corridor,0.29,0.432,0.901,0.713,50.46
55.3,18.63,9.1,5.8,10.1,3,10.5,0.0,0.0,0.381,0.157,0.373,0.089,0.619,10.0,8.8,4,1.0,2,0.0,0,1,6,bus_corridor,0.328,0.409,0.886,0.67,100.0
12.2,3.15,2.9,1.2,19.3,4,14.0,1.0,1.0,0.363,0.201,0.358,0.078,0.637,36.9,2.5,4,0.2,1,0.5,1,0,6,bus_corridor,0.403,0.394,0.938,0.695,79.72
39.6,10.0,4.9,5.1,15.2,4,14.0,1.0,0.0,0.431,0.146,0.359,0.064,0.569,43.8,5.8,4,1.0,2,0.0,0,0,6,bus_corridor,0.183,0.414,0.933,0.609,100.0
17.6,9.0,3.3,1.9,38.1,2,7.0,0.0,0.0,0.465,0.139,0.306,0.09,0.535,8.5,2.5,3,0.2,1,0.0,0,4,6,bus_corridor,0.272,0.514,1.0,0.725,65.92
44.6,22.77,11.7,4.2,16.9,2,7.0,1.0,1.0,0.397,0.152,0.395,0.055,0.603,21.8,6.9,4,1.0,2,0.0,0,4,6,bus_corridor,0.201,0.388,0.851,0.738,100.0
32.5,10.8,2.3,4.1,34.3,3,10.5,1.0,0.0,0.406,0.155,0.352,0.087,0.594,19.8,5.0,3,0.2,1,0.0,0,0,6,bus_corridor,0.342,0.403,0.973,0.703,77.92
20.9,5.03,7.2,2.0,8.5,4,14.0,0.0,1.0,0.434,0.137,0.348,0.08,0.566,17.9,2.8,1,1.0,2,0.5,1,3,6,bus_corridor,0.275,0.447,0.918,0.67,100.0
17.0,4.18,6.1,3.4,8.9,4,14.0,0.0,0.0,0.382,0.179,0.375,0.063,0.618,16.3,3.0,1,1.0,3,1.0,2,2,6,bus_corridor,0.289,0.43,0.922,0.684,100.0
16.2,5.65,3.4,3.0,12.6,3,10.5,0.0,0.0,0.334,0.17,0.453,0.042,0.666,14.7,2.9,1,0.2,1,0.5,1,1,6,bus_corridor,0.404,0.536,0.962,0.76,83.3
